Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Social Computing and Social Media,Lecture Notes in Computer Science,,,,10.1007/978-3-031-35927-9,Adela ComanSimona Vasilache,2023,http://link.springer.com/book/10.1007/978-3-031-35927-9,Book
"Handbook of Open, Distance and Digital Education",,,,,10.1007/978-981-19-2080-6,Olaf Zawacki-RichterInsung Jung,2023,http://link.springer.com/referencework/10.1007/978-981-19-2080-6,ReferenceWork
Advanced Network Technologies and Intelligent Computing,Communications in Computer and Information Science,,,,10.1007/978-3-031-28180-8,Isaac WoungangSanjay Kumar DhurandherKiran Kumar PattanaikAnshul VermaPradeepika Verma,2023,http://link.springer.com/book/10.1007/978-3-031-28180-8,Book
Web and Big Data,Lecture Notes in Computer Science,,,,10.1007/978-3-031-25158-0,Bohan LiLin YueChuanqi TaoXuming HanDiego CalvaneseToshiyuki Amagasa,2023,http://link.springer.com/book/10.1007/978-3-031-25158-0,Book
Advances in Enterprise Engineering XVI,Lecture Notes in Business Information Processing,,,,10.1007/978-3-031-34175-5,Cristine GriffoSérgio GuerreiroMaria E. Iacob,2023,http://link.springer.com/book/10.1007/978-3-031-34175-5,Book
Computer Science and Education,Communications in Computer and Information Science,,,,10.1007/978-981-99-2446-2,Wenxing HongYang Weng,2023,http://link.springer.com/book/10.1007/978-981-99-2446-2,Book
Advances in Computing,Communications in Computer and Information Science,,,,10.1007/978-3-031-36357-3,Vanessa Agredo-DelgadoPablo H. RuizAlexandra Ruiz GaonaMaría Lili Villegas RamírezWilliam Joseph Giraldo Orozco,2023,http://link.springer.com/book/10.1007/978-3-031-36357-3,Book
"Enterprise, Business-Process and Information Systems Modeling",Lecture Notes in Business Information Processing,,,,10.1007/978-3-031-34241-7,Han van der AaDominik BorkHenderik A. ProperRainer Schmidt,2023,http://link.springer.com/book/10.1007/978-3-031-34241-7,Book
"Role of emerging technologies in future IoT-driven Healthcare 4.0 technologies: a survey, current challenges and future directions",Journal of Ambient Intelligence and Humanized Computing,,14,1,10.1007/s12652-021-03302-w,Sreelakshmi KrishnamoorthyAmit DuaShashank Gupta,2023,http://link.springer.com/article/10.1007/s12652-021-03302-w,Article
Higher Education Learning Methodologies and Technologies Online,Communications in Computer and Information Science,,,,10.1007/978-3-031-29800-4,Giovanni FulantelliDaniel BurgosGabriella CasalinoMarta CimitileGiosuè Lo BoscoDavide Taibi,2023,http://link.springer.com/book/10.1007/978-3-031-29800-4,Book
Mobile Networks and Management,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-031-32443-7,Yuanlong CaoXun Shao,2023,http://link.springer.com/book/10.1007/978-3-031-32443-7,Book
Computer Science and Education,Communications in Computer and Information Science,,,,10.1007/978-981-99-2443-1,Wenxing HongYang Weng,2023,http://link.springer.com/book/10.1007/978-981-99-2443-1,Book
Big Data Intelligence and Computing,Lecture Notes in Computer Science,,,,10.1007/978-981-99-2233-8,Ching-Hsien HsuMengwei XuHung CaoHojjat BaghbanA. B. M. Shawkat Ali,2023,http://link.springer.com/book/10.1007/978-981-99-2233-8,Book
Improving Manufacturing Efficiency for Discontinuous Processes by Methodological Cross-Domain Knowledge Transfer,Internet of Production,,,,10.1007/978-3-030-98062-7_8-1,Yannik LocknerPaul BuskeMaximilian RudackZahra KheirandishMoritz KrögerStoyan StoyanovSeyed Ruhollah DokhanchiJulia JanowitzAlexander PeitzFridtjof RudolphChristian HopmannKirsten BobzinHendrik HeinemannChristian KalscheuerMarco CarletWolfgang Schulz,2023,http://link.springer.com/referenceworkentry/10.1007/978-3-030-98062-7_8-1,ReferenceWorkEntry
A Concept and a Multitenant Web Application for Interactive Software Architecture Analysis,"Enterprise Design, Operations, and Computing. EDOC 2022 Workshops",,,,10.1007/978-3-031-26886-1_16,Stefan GudenkaufUwe BachmannNiklas Hartmann,2023,http://link.springer.com/chapter/10.1007/978-3-031-26886-1_16,Chapter
General Architecture Framework and General Modelling Framework: Interoperability of Enterprise Architecture,Innovative Intelligent Industrial Production and Logistics,,,,10.1007/978-3-031-37228-5_9,Qing LiZhixiong FangBohang Liang,2023,http://link.springer.com/chapter/10.1007/978-3-031-37228-5_9,Chapter
A cloud-native application for digital restoration of Cultural Heritage using nuclear imaging: THESPIAN-XRF,Rendiconti Lincei. Scienze Fisiche e Naturali,,,,10.1007/s12210-023-01174-0,Alessandro BombiniFernando García-Avello BofíasChiara RubertoFrancesco Taccetti,2023,http://link.springer.com/article/10.1007/s12210-023-01174-0,Article
Edge computing in the loop simulation framework for automotive use cases evaluation,Wireless Networks,,,,10.1007/s11276-023-03432-3,Levente Márk MallerPéter SuskovicsLászló Bokor,2023,http://link.springer.com/article/10.1007/s11276-023-03432-3,Article
Snowmass 2021 Computational Frontier CompF4 Topical Group Report Storage and Processing Resource Access,Computing and Software for Big Science,,7,1,10.1007/s41781-023-00097-7,W. BhimjiD. CarderE. DartJ. DuarteI. FiskR. GardnerC. GuokB. JayatilakaT. LehmanM. LinC. MaltzahnS. McKeeM. S. NeubauerO. RindO. ShaduraN. V. Tran,2023,http://link.springer.com/article/10.1007/s41781-023-00097-7,Article
Offline Mining of Microservice-Based Architectures (Extended Version),SN Computer Science,,4,3,10.1007/s42979-023-01721-4,Jacopo SoldaniJavad KhaliliAntonio Brogi,2023,http://link.springer.com/article/10.1007/s42979-023-01721-4,Article
Intent-Driven Orchestration: Enforcing Service Level Objectives for Cloud Native Deployments,SN Computer Science,,4,3,10.1007/s42979-023-01698-0,Thijs MetschMagdalena ViktorssonAdrian HobanMonica VitaliRavi IyerErik Elmroth,2023,http://link.springer.com/article/10.1007/s42979-023-01698-0,Article
A Novel Weight-Assignment Load Balancing Algorithm for Cloud Applications,SN Computer Science,,4,3,10.1007/s42979-023-01702-7,Adekunbi A. AdewojoJulian M. Bass,2023,http://link.springer.com/article/10.1007/s42979-023-01702-7,Article
Minimizing Resource Allocation for Cloud-Native Microservices,Journal of Network and Systems Management,,31,2,10.1007/s10922-023-09726-3,Roland ErdeiLaszlo Toka,2023,http://link.springer.com/article/10.1007/s10922-023-09726-3,Article
Understanding the challenges and novel architectural models of multi-cloud native applications – a systematic literature review,Journal of Cloud Computing,,12,1,10.1186/s13677-022-00367-6,Juncal AlonsoLeire Orue-EchevarriaValentina CasolaAna Isabel TorreMaider HuarteEneko OsabaJesus L. Lobo,2023,http://link.springer.com/article/10.1186/s13677-022-00367-6,Article
Cloud Transformation,,,,,10.1007/978-3-658-38823-2,Roland FrankGregor SchumacherAndreas Tamm,2023,http://link.springer.com/book/10.1007/978-3-658-38823-2,Book
Edge Intelligence,,,,,10.1007/978-3-031-22155-2,Javid TaheriSchahram DustdarAlbert ZomayaShuiguang Deng,2023,http://link.springer.com/book/10.1007/978-3-031-22155-2,Book
Artificial Intelligence  Applications  and Innovations. AIAI 2023 IFIP WG 12.5 International Workshops,IFIP Advances in Information and Communication Technology,,,,10.1007/978-3-031-34171-7,Ilias MaglogiannisLazaros IliadisAntonios PapaleonidasIoannis Chochliouros,2023,http://link.springer.com/book/10.1007/978-3-031-34171-7,Book
Smart Computing and Communication,Lecture Notes in Computer Science,,,,10.1007/978-3-031-28124-2,Meikang QiuZhihui LuCheng Zhang,2023,http://link.springer.com/book/10.1007/978-3-031-28124-2,Book
Advanced Information Systems Engineering,Lecture Notes in Computer Science,,,,10.1007/978-3-031-34560-9,Marta IndulskaIris Reinhartz-BergerCarlos CetinaOscar Pastor,2023,http://link.springer.com/book/10.1007/978-3-031-34560-9,Book
The Digital Twin,,,,,10.1007/978-3-031-21343-4,Noel CrespiAdam T. DrobotRoberto Minerva,2023,http://link.springer.com/book/10.1007/978-3-031-21343-4,Book
Computer Science and Education,Communications in Computer and Information Science,,,,10.1007/978-981-99-2449-3,Wenxing HongYang Weng,2023,http://link.springer.com/book/10.1007/978-981-99-2449-3,Book
Computer Security. ESORICS 2022 International Workshops,Lecture Notes in Computer Science,,,,10.1007/978-3-031-25460-4,Sokratis KatsikasFrédéric CuppensChristos KalloniatisJohn MylopoulosFrank PallasJörg PohleM. Angela SasseHabtamu AbieSilvio RaniseLuca VerderameEnrico CambiasoJorge Maestre VidalMarco Antonio Sotelo MongeMassimiliano AlbaneseBasel KattSandeep PirbhulalAnkur Shukla,2023,http://link.springer.com/book/10.1007/978-3-031-25460-4,Book
European Language Grid,Cognitive Technologies,,,,10.1007/978-3-031-17258-8,Georg Rehm,2023,http://link.springer.com/book/10.1007/978-3-031-17258-8,Book
The Power of Data: Driving Climate Change with Data Science and Artificial Intelligence Innovations,Studies in Big Data,,,,10.1007/978-3-031-22456-0,Aboul Ella HassanienAshraf Darwish,2023,http://link.springer.com/book/10.1007/978-3-031-22456-0,Book
Ubiquitous Security,Communications in Computer and Information Science,,,,10.1007/978-981-99-0272-9,Guojun WangKim-Kwang Raymond ChooJie WuErnesto Damiani,2023,http://link.springer.com/book/10.1007/978-981-99-0272-9,Book
AI and Blockchain in Healthcare,Advanced Technologies and Societal Change,,,,10.1007/978-981-99-0377-1,Bipin Kumar RaiGautam KumarVipin Balyan,2023,http://link.springer.com/book/10.1007/978-981-99-0377-1,Book
"Parallel and Distributed Computing, Applications and Technologies",Lecture Notes in Computer Science,,,,10.1007/978-3-031-29927-8,Hiroyuki TakizawaHong ShenToshihiro HanawaJong Hyuk ParkHui TianRyusuke Egawa,2023,http://link.springer.com/book/10.1007/978-3-031-29927-8,Book
Construction Practice of Cloud Billing Message Based on Stream Native,Smart Computing and Communication,,,,10.1007/978-3-031-28124-2_40,Xiaoli HuangAndi LiuYizhong LiuLi LiZhenglin LvFan Wang,2023,http://link.springer.com/chapter/10.1007/978-3-031-28124-2_40,Chapter
Cloud Computing Technology,,,,,10.1007/978-981-19-3026-3,"Huawei Technologies Co., Ltd.",2023,http://link.springer.com/book/10.1007/978-981-19-3026-3,Book
Mastering Software as a Core Competence,Cloud Transformation,,,,10.1007/978-3-658-38823-2_6,Roland FrankGregor SchumacherAndreas Tamm,2023,http://link.springer.com/chapter/10.1007/978-3-658-38823-2_6,Chapter
Cost Effective Decision Support System for Smart Water Management System,The Power of Data: Driving Climate Change with Data Science and Artificial Intelligence Innovations,,,,10.1007/978-3-031-22456-0_12,Amany Magdy MohamedAshraf DarwishAboul Ella Hassanien,2023,http://link.springer.com/chapter/10.1007/978-3-031-22456-0_12,Chapter
Solution Architecting on Remote Medical Monitoring with AWS Cloud and IoT,AI and Blockchain in Healthcare,,,,10.1007/978-981-99-0377-1_12,Parul DubeyArvind Kumar Tiwari,2023,http://link.springer.com/chapter/10.1007/978-981-99-0377-1_12,Chapter
"Infrastructure for Digital Twins: Data, Communications, Computing, and Storage",The Digital Twin,,,,10.1007/978-3-031-21343-4_15,Flavio BonomiAdam T. Drobot,2023,http://link.springer.com/chapter/10.1007/978-3-031-21343-4_15,Chapter
AI/ML for Computation Offloading,Edge Intelligence,,,,10.1007/978-3-031-22155-2_4,Javid TaheriSchahram DustdarAlbert ZomayaShuiguang Deng,2023,http://link.springer.com/chapter/10.1007/978-3-031-22155-2_4,Chapter
Encryption Proxies in a Confidential Computing Environment,Ubiquitous Security,,,,10.1007/978-981-99-0272-9_25,Mohamad Jamil Al BouhairiMostakim MullickMarvin WolfIvan GudymenkoSebastian Clauss,2023,http://link.springer.com/chapter/10.1007/978-981-99-0272-9_25,Chapter
AI/ML for Service Life Cycle at Edge,Edge Intelligence,,,,10.1007/978-3-031-22155-2_3,Javid TaheriSchahram DustdarAlbert ZomayaShuiguang Deng,2023,http://link.springer.com/chapter/10.1007/978-3-031-22155-2_3,Chapter
Cloud Computing Development Trends,Cloud Computing Technology,,,,10.1007/978-981-19-3026-3_8,,2023,http://link.springer.com/chapter/10.1007/978-981-19-3026-3_8,Chapter
Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
